order_item_id,order_id,product_id,quantity,unit_price,discount_percent
5734,2325,155,5,218.66,30
5735,2326,242,2,185.86,20
5736,2326,32,5,151.78,20
5737,2327,35,4,401.56,0
5738,2328,187,4,500.2,0
5739,2328,129,4,545.81,20
5740,2329,238,4,68.36,25
5741,2329,245,4,664.41,25
5742,2329,171,-5,430.25,25
5743,2330,135,2,362.57,5
5744,2330,58,3,184.82,10
5745,2330,238,2,71.73,30
5746,2330,209,1,362.82,30
5747,2331,67,1,311.52,15
5748,2331,250,2,379.5,5
5749,2331,164,4,100.99,0
5750,2332,43,2,127.66,15
5751,2333,102,2,712.96,30
5752,2333,128,1,594.88,0
5753,2333,173,1,379.16,5
5754,2333,167,3,227.09,10
5755,2334,145,3,646.83,150
5756,2335,125,4,631.03,0
5757,2335,136,5,585.16,10
5758,2335,96,1,258.93,10
5759,2335,239,4,424.27,0
5760,2336,42,4,256.72,5
5761,2336,26,4,175.59,0
5762,2336,222,5,128.13,25
5763,2336,69,5,714.92,0
5764,2337,122,5,444.46,30
5765,2338,39,2,488.06,30
5766,2339,9,2,152.57,20
5767,2339,237,4,342.01,0
5768,2339,124,3,73.53,10
5769,2339,242,3,172.84,0
5770,2340,240,3,458.83,20
5771,2340,194,5,598.2,20
5772,2341,177,2,534.59,20
5773,2342,86,4,64.39,10
5774,2342,46,3,56.36,0
5775,2342,146,3,283.18,10
5776,2342,207,4,411.08,25
5777,2343,211,3,112.81,15
5778,2344,141,3,518.32,0
5779,2344,81,1,503.7,10
5780,2344,90,1,752.28,10
5781,2345,241,2,520.21,10
5782,2345,104,2,494.64,25
5783,2345,9,5,151.65,0
5784,2345,245,3,857.3,5
5785,2346,194,1,642.48,30
5786,2346,206,1,93.49,0
5787,2346,220,5,506.61,0
5788,2347,33,2,159.6,30
5789,2347,126,1,699.43,0
5790,2347,147,2,458.32,110
5791,2347,110,2,195.21,0
5792,2348,69,4,606.64,0
5793,2348,103,5,124.08,25
5794,2349,25,5,130.15,0
5795,2350,145,2,485.78,0
5796,2350,64,2,429.12,30
5797,2350,185,3,346.02,0
5798,2351,148,3,264.68,25
5799,2352,141,5,382.28,0
5800,2352,33,4,157.7,0
5801,2352,97,-4,361.08,30
5802,2352,165,4,109.14,0
5803,2353,56,2,80.4,20
5804,2353,223,2,330.7,0
5805,2354,27,2,290.55,25
5806,2354,139,3,536.86,10
5807,2354,73,4,252.66,5
5808,2355,1,5,227.43,0
5809,2356,47,2,599.17,5
5810,2356,69,3,589.92,5
5811,2356,96,5,193.82,0
5812,2357,124,3,58.79,30
5813,2357,191,-4,293.8,20
5814,2357,89,1,651.08,20
5815,2357,48,2,509.76,25
5816,2358,67,3,286.57,25
5817,2359,150,4,242.79,0
5818,2359,224,-2,771.62,20
5819,2359,187,5,377.63,30
5820,2360,165,1,119.52,30
5821,2360,44,5,792.74,15
5822,2360,30,5,191.1,0
5823,2360,89,4,624.73,5
5824,2361,126,5,729.61,0
5825,2361,23,2,355.72,30
5826,2362,217,4,284.27,30
5827,2362,64,5,425.6,10
5828,2363,111,2,479.06,0
5829,2363,142,4,180.16,0
5830,2364,198,4,410.82,15
5831,2364,98,2,197.87,0
5832,2364,229,5,736.07,0
5833,2364,13,1,436.75,0
5834,2365,166,4,501.74,0
5835,2365,147,4,431.61,10
5836,2366,27,1,352.07,0
5837,2367,214,4,356.17,0
5838,2367,158,1,773.7,0
5839,2367,148,3,284.93,5
5840,2368,179,5,355.27,25
5841,2368,170,4,315.83,10
5842,2369,208,5,597.69,15
5843,2369,237,3,374.94,0
5844,2370,113,4,394.06,25
5845,2370,154,1,800.77,5
5846,2370,209,3,344.97,0
5847,2371,46,1,42.81,0
5848,2371,137,5,210.41,20
5849,2371,210,3,691.59,30
5850,2371,97,3,357.64,0
5851,2372,157,1,641.56,20
5852,2372,149,4,122.32,20
5853,2372,109,1,288.72,0
5854,2373,231,1,598.81,30
5855,2373,30,1,269.48,5
5856,2373,47,3,494.38,20
5857,2373,68,5,803.73,15
5858,2374,165,5,123.2,15
5859,2375,116,3,62.26,5
5860,2376,229,2,648.37,10
5861,2377,8,3,85.22,0
5862,2377,156,1,742.95,20
5863,2378,157,5,722.34,5
5864,2378,249,2,78.93,25
5865,2378,195,4,627.14,5
5866,2378,115,3,345.98,0
5867,2379,72,1,278.88,25
5868,2379,148,5,247.17,0
5869,2379,206,5,129.65,0
5870,2379,85,4,280.92,10
5871,2380,183,5,536.87,30
5872,2380,216,4,378.24,15
5873,2380,145,3,678.39,30
5874,2381,197,5,509.59,0
5875,2381,161,5,521.38,5
5876,2382,154,-2,701.7,30
5877,2383,33,2,154.9,30
5878,2383,22,5,17.9,0
5879,2383,119,3,479.85,30
5880,2383,129,3,555.09,20
5881,2384,16,2,268.81,15
5882,2385,81,2,567.54,10
5883,2385,140,4,383.67,15
5884,2385,101,5,472.47,0
5885,2385,18,-3,640.86,0
5886,2386,80,4,462.71,15
5887,2386,29,2,378.82,25
5888,2386,244,2,481.75,0
5889,2387,100,4,555.97,0
5890,2387,165,1,109.74,5
5891,2387,197,5,395.46,0
5892,2387,231,5,620.85,0
5893,2388,204,5,91.01,5
5894,2389,189,1,446.52,0
5895,2389,196,4,349.11,5
5896,2389,232,1,547.76,25
5897,2389,107,5,621.11,5
5898,2390,26,3,162.1,25
5899,2390,226,5,437.77,5
5900,2390,218,1,209.16,15
5901,2390,176,3,68.71,20
5902,2391,5,1,722.56,15
5903,2391,29,3,431.9,30
5904,2391,218,5,236.83,15
5905,2392,199,5,582.54,5
5906,2393,145,3,492.15,20
5907,2393,244,1,431.82,5
5908,2393,54,2,645.97,0
5909,2394,120,5,249.32,0
5910,2395,87,1,526.54,15
5911,2395,27,2,322.36,5
5912,2395,219,4,108.03,0
5913,2396,69,3,768.23,25
5914,2396,189,5,424.59,20
5915,2396,52,1,340.83,0
5916,2397,59,3,501.03,25
5917,2398,162,4,415.52,15
5918,2399,54,1,711.5,0
5919,2399,46,4,41.39,20
5920,2400,170,3,355.37,25
5921,2400,41,1,216.21,0
5922,2401,114,1,657.33,5
5923,2401,108,4,610.8,0
5924,2402,187,4,510.51,5
5925,2403,11,1,664.7,10
5926,2404,211,1,92.41,15
5927,2405,137,3,199.64,5
5928,2405,153,4,141.77,0
5929,2405,198,5,438.68,0
5930,2405,3,2,83.05,10
5931,2406,126,4,706.09,20
5932,2407,204,3,88.29,15
5933,2407,245,5,619.86,20
5934,2407,19,3,215.75,5
5935,2407,67,1,283.21,20
5936,2408,174,5,76.9,0
5937,2408,38,3,464.6,10
5938,2408,202,3,254.01,30
5939,2409,200,3,213.95,15
5940,2409,68,3,590.1,0
5941,2409,98,4,211.56,5
5942,2409,22,5,15.35,20
5943,2410,30,2,280.54,15
5944,2410,94,2,265.34,0
5945,2410,114,1,518.99,25
5946,2410,221,1,670.28,25
5947,2411,219,2,106.41,30
5948,2411,14,3,64.41,5
5949,2412,195,5,769.1,30
5950,2413,131,2,591.52,15
5951,2414,160,5,613.29,15
5952,2414,93,5,32.14,0
5953,2415,107,5,565.39,20
5954,2415,121,4,256.17,25
5955,2415,46,5,44.9,10
5956,2416,105,3,477.4,10
5957,2416,116,1,56.15,10
5958,2416,55,3,431.48,10
5959,2417,23,2,373.72,30
5960,2418,144,1,70.51,0
5961,2418,225,1,199.31,30
5962,2418,60,5,421.73,0
5963,2419,43,3,116.29,25
5964,2420,12,4,616.88,5
5965,2420,41,4,189.15,25
5966,2420,176,1,90.58,25
5967,2420,84,3,586.61,20
5968,2421,152,1,220.97,5
5969,2421,235,1,292.69,5
5970,2421,51,3,469.4,5
5971,2422,122,4,416.73,0
5972,2422,23,2,398.83,0
5973,2422,67,3,319.16,25
5974,2422,228,3,118.36,5
5975,2423,208,5,628.69,15
5976,2423,40,5,197.33,15
5977,2423,248,2,381.49,0
5978,2423,39,5,670.67,5
5979,2424,204,5,100.43,30
5980,2424,183,4,510.02,30
5981,2425,103,3,153.9,0
5982,2426,245,2,662.09,0
5983,2426,192,1,440.17,0
5984,2426,202,2,265.64,0
5985,2427,128,2,615.6,0
5986,2427,169,3,43.33,10
5987,2428,227,5,623.19,5
5988,2429,122,5,432.47,0
5989,2429,131,1,493.42,0
5990,2429,222,3,110.8,25
5991,2429,163,1,510.38,25
5992,2430,2,5,416.37,15
5993,2430,20,4,431.29,0
5994,2430,30,2,279.89,0
5995,2431,142,1,226.81,25
5996,2431,177,1,544.14,10
5997,2431,165,3,124.02,15
5998,2431,208,5,545.55,25
5999,2432,126,4,718.43,20
6000,2432,200,4,199.69,25
6001,2432,212,4,602.02,10
6002,2432,18,1,569.34,20
6003,2433,151,2,236.37,25
6004,2433,134,4,563.93,15
6005,2433,64,2,414.64,0
6006,2434,7,5,336.29,0
6007,2435,70,1,447.68,0
6008,2436,166,3,430.39,30
6009,2437,176,4,76.51,10
6010,2437,49,1,159.39,0
6011,2437,83,5,294.45,25
6012,2438,192,5,367.03,30
6013,2439,115,2,334.52,10
6014,2439,71,3,293.31,0
6015,2439,99,1,667.73,10
6016,2440,156,1,677.75,0
6017,2440,39,2,478.87,30
6018,2440,250,4,312.47,5
6019,2440,250,3,355.22,25
6020,2441,141,1,383.44,30
6021,2442,100,5,547.34,0
6022,2442,72,2,276.3,5
6023,2442,34,5,552.09,10
6024,2443,28,3,625.24,25
6025,2443,68,3,619.7,5
6026,2443,163,4,650.59,0
6027,2444,6,2,627.95,30
6028,2444,246,1,15.87,0
6029,2444,138,4,371.29,30
6030,2444,69,3,621.49,0
6031,2445,31,5,221.04,0
6032,2445,244,5,397.44,0
6033,2446,59,2,470.9,10
6034,2446,19,4,288.7,30
6035,2447,66,5,494.88,10
6036,2448,172,2,302.72,30
6037,2448,78,4,280.94,25
6038,2449,197,2,427.54,0
6039,2450,115,3,432.92,0
6040,2450,67,3,257.19,10
6041,2451,123,1,156.29,30
6042,2451,236,5,116.78,10
6043,2452,233,3,399.78,25
6044,2452,56,5,68.93,15
6045,2453,201,3,397.35,0
6046,2453,193,1,126.75,0
6047,2454,1,4,256.04,20
6048,2454,98,3,193.27,15
6049,2455,232,1,562.93,15
6050,2455,60,3,463.93,30
6051,2455,197,1,506.13,30
6052,2455,192,3,380.85,0
6053,2456,174,4,77.59,0
6054,2456,190,1,105.84,0
6055,2456,162,3,334.81,15
6056,2457,169,4,32.02,0
6057,2457,184,4,545.56,0
6058,2457,187,1,495.82,25
6059,2458,86,4,85.9,10
6060,2458,95,4,119.6,10
6061,2458,67,5,295.24,0
6062,2459,243,4,595.48,25
6063,2459,216,5,379.32,0
6064,2459,74,5,8.06,5
6065,2459,187,1,368.54,5
6066,2460,207,3,510.86,0
6067,2460,51,2,505.19,5
6068,2460,220,2,672.64,10
6069,2460,212,4,727.06,0
6070,2461,204,3,99.16,30
6071,2461,250,5,448.71,30
6072,2461,94,5,248.42,0
6073,2462,224,5,793.21,0
6074,2462,61,5,142.48,20
6075,2463,162,2,284.35,20
6076,2464,234,1,143.51,30
6077,2464,100,5,522.69,30
6078,2464,11,4,627.84,30
6079,2464,217,3,345.93,10
6080,2465,140,1,391.96,10
6081,2466,200,3,242.75,25
6082,2466,189,5,373.79,30
6083,2466,87,2,529.46,0
6084,2466,165,2,130.48,15
6085,2467,216,4,408.98,0
6086,2467,222,3,103.72,0
6087,2467,99,2,752.61,20
6088,2468,204,2,95.05,25
6089,2468,147,3,419.17,15
6090,2468,237,4,298.8,15
6091,2469,74,1,7.82,30
6092,2469,177,4,644.2,30
6093,2469,110,4,242.08,0
6094,2469,196,2,314.04,0
6095,2470,235,5,390.41,0
6096,2471,9,4,163.72,0
6097,2472,188,4,333.2,0
6098,2472,125,1,795.86,0
6099,2473,188,5,347.94,0
6100,2474,167,3,249.76,15
6101,2474,73,4,259.42,25
6102,2474,127,2,309.56,25
6103,2475,237,4,365.6,20
6104,2475,143,5,274.84,10
6105,2475,2,4,416.55,25
6106,2475,250,2,390.6,20
6107,2476,82,5,488.64,5
6108,2476,140,4,415.51,0
6109,2477,46,2,57.28,5
6110,2478,94,1,235.75,20
6111,2479,194,1,737.44,5
6112,2479,34,5,580.74,10
6113,2479,173,5,318.24,30
6114,2480,222,2,106.03,10
6115,2481,145,5,681.98,0
6116,2482,235,4,350.04,25
6117,2482,7,1,340.52,10
6118,2482,157,4,629.98,5
6119,2482,227,5,611.76,10
6120,2483,189,5,471.67,25
6121,2483,220,1,687.12,15
6122,2483,40,3,165.54,20
6123,2484,24,3,573.47,20
6124,2484,193,5,117.1,10
6125,2484,226,4,458.25,0
6126,2485,43,3,91.54,15
6127,2485,233,5,399.71,0
6128,2485,227,4,585.26,10
6129,2485,174,3,76.15,0
6130,2486,116,5,61.74,10
6131,2487,248,2,369.0,25
6132,2487,134,1,495.49,15
6133,2487,105,1,366.4,0
6134,2487,124,-3,66.49,0
6135,2488,185,5,345.85,0
6136,2488,71,2,341.02,10
6137,2488,198,-3,381.91,0
6138,2488,234,3,192.34,0
6139,2489,192,5,370.64,10
6140,2489,207,2,365.38,20
6141,2489,35,5,360.65,15
6142,2490,170,3,323.8,30
6143,2491,107,5,694.88,15
6144,2491,101,-4,678.47,10
6145,2492,125,2,705.46,0
6146,2493,226,5,647.98,10
6147,2494,237,3,343.44,20
6148,2494,46,1,47.08,25
6149,2495,130,2,776.45,25
6150,2495,239,1,497.62,20
6151,2495,12,3,573.95,30
6152,2496,74,4,7.14,0
6153,2496,164,5,106.2,10
6154,2496,74,-4,7.82,0
6155,2496,164,3,121.02,30
6156,2497,139,4,657.23,5
6157,2497,219,3,100.5,0
6158,2497,83,2,254.77,0
6159,2498,210,4,695.07,20
6160,2498,160,1,629.02,15
6161,2498,207,1,444.59,15
6162,2499,210,3,496.25,20
6163,2499,250,3,414.41,5
6164,2500,125,5,693.63,30
6165,2500,206,1,96.38,5
6166,2501,218,3,224.17,0
6167,2501,240,2,455.3,20
6168,2501,83,4,231.86,0
6169,2502,6,5,466.57,0
6170,2503,230,4,151.91,0
6171,2503,4,5,221.58,10
6172,2504,101,2,680.6,25
6173,2505,1,5,208.37,0
6174,2505,195,2,603.03,0
6175,2505,52,4,334.81,0
6176,2506,246,4,15.34,0
6177,2507,35,2,440.25,0
6178,2507,172,4,286.55,0
6179,2507,119,3,546.48,0
6180,2508,144,3,97.71,25
6181,2508,3,2,94.14,0
6182,2508,57,3,304.97,5
6183,2509,97,4,368.35,0
6184,2509,248,4,398.8,10
6185,2509,72,4,353.48,30
6186,2509,144,2,73.43,25
6187,2510,245,4,758.37,0
6188,2510,135,5,389.22,20
6189,2511,94,1,282.93,0
6190,2511,172,1,392.04,15
6191,2511,49,3,165.49,5
6192,2512,199,3,597.24,25
6193,2513,249,5,59.52,10
6194,2513,198,1,474.96,5
6195,2513,171,4,381.57,20
6196,2514,242,2,157.07,0
6197,2514,2,4,316.01,25
6198,2514,21,1,313.82,30
6199,2515,45,3,533.28,30
6200,2515,37,5,527.66,15
6201,2515,73,4,262.95,15
6202,2516,128,2,468.18,20
6203,2516,214,1,247.88,10
6204,2516,166,2,437.25,30
6205,2516,200,2,225.3,15
6206,2517,163,3,534.02,0
6207,2517,134,1,496.42,25
6208,2517,119,2,570.45,5
6209,2518,216,2,378.1,0
6210,2518,102,2,752.2,15
6211,2518,224,3,779.44,25
6212,2518,192,2,393.79,5
6213,2519,67,4,317.63,25
6214,2520,64,5,461.59,10
6215,2521,139,2,545.16,25
6216,2522,209,1,450.35,10
6217,2523,94,5,267.63,5
6218,2524,170,4,335.81,0
6219,2525,225,5,226.09,30
6220,2525,84,3,549.68,15
6221,2525,119,5,484.06,15
6222,2525,112,3,804.53,0
6223,2526,127,1,267.54,0
6224,2526,34,4,562.26,10
6225,2526,48,2,695.11,20
6226,2526,246,2,17.1,0
6227,2527,20,2,499.2,5
6228,2527,117,4,729.07,0
6229,2527,13,2,393.54,5
6230,2527,194,1,579.32,15
6231,2528,56,2,75.56,25
6232,2528,167,1,265.1,20
6233,2529,131,4,446.23,10
6234,2529,162,5,389.78,0
6235,2529,164,5,124.73,0
6236,2530,193,3,109.54,0
6237,2530,172,3,388.0,0
6238,2530,135,2,485.14,25
6239,2530,160,-3,495.73,20
6240,2531,243,3,777.05,0
6241,2531,77,5,118.4,30
6242,2531,194,4,677.23,0
6243,2532,17,5,152.16,0
6244,2533,211,2,82.41,30
6245,2534,92,2,55.11,10
6246,2535,13,1,408.04,20
6247,2535,124,1,61.31,5
6248,2535,39,5,641.26,0
6249,2535,227,4,486.22,0
6250,2536,45,1,567.26,25
6251,2536,33,4,161.13,0
6252,2537,62,2,793.75,30
6253,2537,196,1,355.02,10
6254,2538,249,4,75.86,0
6255,2538,166,4,465.59,0
6256,2539,196,4,363.18,0
6257,2539,127,2,289.62,15
6258,2539,76,2,336.7,0
6259,2539,25,3,113.11,0
6260,2540,50,1,628.64,0
6261,2540,72,4,371.61,20
6262,2540,227,5,525.47,20
6263,2540,162,2,360.82,0
6264,2541,225,2,178.39,10
6265,2541,3,2,106.52,25
6266,2541,218,3,220.69,30
6267,2542,14,2,51.66,25
6268,2542,176,1,62.0,0
6269,2542,112,2,813.81,25
6270,2543,66,3,520.88,0
6271,2543,151,4,171.4,0
6272,2543,214,5,244.81,20
6273,2544,76,4,313.64,30
6274,2544,85,3,309.98,0
6275,2544,118,3,13.5,10
6276,2545,33,5,205.03,30
6277,2545,167,2,288.9,15
6278,2545,223,-3,359.8,0
6279,2545,115,4,333.39,0
6280,2546,126,2,731.9,0
6281,2546,226,4,544.44,0
6282,2546,202,2,188.63,0
6283,2547,4,2,232.69,10
6284,2547,238,2,80.76,30
6285,2547,54,3,606.61,5
6286,2548,204,1,75.61,20
6287,2549,104,5,497.48,5
6288,2549,87,5,530.43,0
6289,2550,139,3,634.48,0
6290,2550,182,3,700.84,15
6291,2550,64,5,491.88,25
6292,2550,219,3,94.34,0
6293,2551,129,5,513.88,0
6294,2552,103,3,130.35,30
6295,2552,155,3,208.31,0
6296,2552,45,4,521.53,15
6297,2552,67,1,292.52,10
6298,2553,96,4,241.79,0
6299,2553,238,4,80.69,10
6300,2553,229,3,495.23,15
6301,2553,132,3,462.91,5
6302,2554,109,1,356.39,30
6303,2554,181,2,584.06,10
6304,2554,10,4,421.54,15
6305,2555,22,5,14.66,5
6306,2555,236,1,100.11,25
6307,2555,216,2,330.27,0
6308,2555,43,1,121.86,5
6309,2556,193,2,102.06,30
6310,2556,22,1,18.67,30
6311,2557,227,4,598.1,20
6312,2557,235,-2,327.66,0
6313,2557,250,5,323.53,0
6314,2558,101,4,630.24,0
6315,2558,196,1,310.2,15
6316,2559,69,1,757.6,10
6317,2559,17,5,157.97,30
6318,2559,169,1,41.86,10
6319,2559,21,2,355.5,10
6320,2560,21,2,459.15,15
6321,2560,217,5,337.34,5
6322,2560,8,1,73.33,15
6323,2561,58,5,209.51,0
6324,2561,80,5,428.68,10
6325,2561,214,2,336.27,15
6326,2562,231,2,576.29,15
6327,2562,19,4,199.98,0
6328,2562,174,5,76.01,25
6329,2562,249,3,58.38,20
6330,2563,57,5,411.22,10
6331,2563,129,4,564.98,0
6332,2564,73,5,277.91,10
6333,2564,45,2,472.71,20
6334,2564,155,2,289.7,0
6335,2564,38,2,529.13,20
6336,2565,98,2,162.62,30
6337,2565,137,3,175.74,20
6338,2566,128,3,577.68,0
6339,2566,14,3,60.96,10
6340,2566,157,2,648.03,30
6341,2567,104,1,569.64,20
6342,2567,142,4,262.27,25
6343,2567,86,2,71.14,25
6344,2568,157,2,628.04,0
6345,2568,147,2,428.22,0
6346,2569,29,4,411.9,10
6347,2569,223,2,384.45,30
6348,2569,189,2,448.82,25
6349,2569,111,-5,398.71,10
6350,2570,177,3,522.47,15
6351,2571,82,2,399.57,5
6352,2571,250,1,417.46,0
6353,2571,208,2,453.25,0
6354,2571,248,1,416.65,25
6355,2572,232,5,459.73,5
6356,2572,12,1,637.73,5
6357,2573,214,2,329.41,25
6358,2573,89,1,605.69,0
6359,2573,175,5,360.6,0
6360,2573,54,3,580.69,25
6361,2574,170,3,332.22,25
6362,2575,237,2,385.46,30
6363,2576,149,3,126.86,30
6364,2576,198,2,394.37,30
6365,2576,5,2,705.26,30
6366,2576,61,4,144.22,5
6367,2577,18,1,493.39,20
6368,2577,74,4,7.79,15
6369,2577,130,-1,582.47,10
6370,2577,39,5,628.76,5
6371,2578,191,3,316.87,30
6372,2578,54,2,628.29,0
6373,2578,144,5,87.27,0
6374,2578,59,2,466.88,25
6375,2579,133,1,571.32,10
6376,2579,2,5,389.82,10
6377,2579,87,3,475.53,10
6378,2579,127,5,285.81,25
6379,2580,150,2,174.37,0
6380,2580,234,-1,135.14,5
6381,2581,197,2,439.31,5
6382,2581,231,2,553.01,10
6383,2581,12,4,507.92,0
6384,2581,196,5,271.31,0
6385,2582,204,4,102.47,30
6386,2582,23,4,473.03,25
6387,2582,145,2,676.69,0
6388,2582,197,3,440.78,30
6389,2583,243,3,586.8,0
6390,2584,89,2,681.21,20
6391,2584,30,5,236.38,15
6392,2585,228,5,89.03,0
6393,2585,233,1,444.16,10
6394,2585,7,1,368.57,15
6395,2586,122,1,434.68,0
6396,2587,123,1,170.38,25
6397,2587,211,2,96.76,0
6398,2587,192,3,370.58,5
6399,2588,83,1,268.02,0
6400,2588,123,-1,211.8,5
6401,2589,139,3,503.73,0
6402,2589,120,1,287.54,15
6403,2589,14,5,68.67,30
6404,2590,68,1,568.04,15
6405,2591,208,5,574.53,30
6406,2591,216,3,319.6,25
6407,2592,161,2,409.45,5
6408,2592,210,1,475.98,15
6409,2592,21,3,384.63,15
6410,2592,1,4,276.96,0
6411,2593,188,5,380.31,0
6412,2594,199,2,520.12,0
6413,2594,214,2,318.84,20
6414,2594,220,4,539.05,15
6415,2595,220,-2,494.02,30
6416,2596,140,4,451.25,0
6417,2596,95,2,116.97,10
6418,2597,140,3,364.92,0
6419,2598,162,1,302.24,0
6420,2599,71,4,271.73,0
6421,2599,167,1,263.94,0
6422,2600,199,4,489.84,10
6423,2600,186,2,91.78,15
6424,2601,218,4,256.63,15
6425,2601,127,2,340.76,30
6426,2602,240,3,409.08,0
6427,2602,81,4,585.02,15
6428,2603,137,1,158.25,0
6429,2604,245,1,786.6,30
6430,2604,96,4,272.7,30
6431,2604,223,2,276.38,30
6432,2604,10,2,487.31,10
6433,2605,150,5,175.1,10
6434,2605,185,3,361.44,25
6435,2605,152,4,320.8,20
6436,2606,159,-2,509.05,15
6437,2606,214,3,362.76,25
6438,2607,209,2,365.49,5
6439,2607,57,3,324.41,15
6440,2607,144,2,97.97,30
6441,2608,57,4,322.81,5
6442,2608,68,1,713.03,0
6443,2608,6,1,444.66,0
6444,2609,18,-3,454.12,15
6445,2610,138,2,516.23,20
6446,2610,65,3,603.82,0
6447,2610,78,4,339.05,15
6448,2610,132,2,442.23,30
6449,2611,237,2,310.87,0
6450,2612,176,1,77.76,0
6451,2612,32,2,136.46,10
6452,2612,79,5,478.89,5
6453,2613,46,2,39.9,5
6454,2613,193,1,92.81,10
6455,2613,226,-3,467.28,20
6456,2613,141,2,410.16,30
6457,2614,61,2,134.5,30
6458,2614,91,5,696.61,15
6459,2615,65,5,538.69,0
6460,2616,163,3,692.68,0
6461,2616,67,4,291.4,30
6462,2616,233,1,485.48,0
6463,2616,10,1,433.12,20
6464,2617,90,2,621.83,5
6465,2617,44,3,756.85,20
6466,2618,231,3,599.15,25
6467,2619,192,3,359.99,0
6468,2620,159,4,541.38,30
6469,2620,180,3,149.33,0
6470,2621,197,3,507.69,25
6471,2621,106,5,458.63,0
6472,2622,125,2,721.76,25
6473,2623,107,2,606.57,5
6474,2623,47,4,456.2,25
6475,2624,156,5,771.1,0
6476,2625,56,1,59.46,20
6477,2625,82,4,483.03,10
6478,2625,155,4,220.16,15
6479,2625,26,5,177.66,0
6480,2626,207,1,391.59,5
6481,2626,243,4,732.43,5
6482,2626,159,3,516.47,0
6483,2626,190,2,85.25,20
6484,2627,117,5,719.97,0
6485,2627,189,1,440.49,0
6486,2627,106,2,466.14,0
6487,2627,189,4,469.87,10
6488,2628,68,-2,673.96,10
6489,2628,229,4,545.87,20
6490,2628,243,1,688.51,0
6491,2629,203,2,728.4,0
6492,2629,57,4,293.91,0
6493,2630,164,5,120.01,0
6494,2630,126,3,701.46,5
6495,2631,28,4,583.08,0
6496,2632,99,5,672.35,25
6497,2632,190,1,98.0,25
6498,2633,200,5,236.87,0
6499,2633,76,3,349.07,0
6500,2633,219,1,107.87,20
6501,2634,140,2,407.6,30
6502,2635,60,4,551.68,25
6503,2635,110,4,200.37,15
6504,2635,62,1,678.37,25
6505,2635,3,5,86.51,5
6506,2636,200,1,204.25,25
6507,2636,39,-2,627.66,25
6508,2637,124,5,72.35,30
6509,2637,32,2,172.49,0
6510,2637,67,2,223.77,0
6511,2637,237,2,332.53,0
6512,2638,216,1,330.75,20
6513,2638,122,3,426.89,20
6514,2638,47,3,619.54,0
6515,2639,140,2,468.88,0
6516,2639,249,5,70.53,0
6517,2640,228,4,107.51,10
6518,2640,94,3,237.06,5
6519,2640,146,3,346.29,25
6520,2640,209,3,454.48,0
6521,2641,111,4,389.43,0
6522,2641,106,5,480.17,25
6523,2642,180,5,172.34,5
6524,2643,186,1,105.36,25
6525,2644,103,1,139.33,0
6526,2644,166,4,512.17,0
6527,2644,43,3,91.42,0
6528,2644,80,3,340.46,20
6529,2645,38,1,588.61,10
6530,2646,148,1,264.55,20
6531,2647,41,3,172.6,20
6532,2647,184,2,634.97,15
6533,2647,154,2,755.89,30
6534,2648,95,4,151.58,5
6535,2648,26,2,169.27,20
6536,2648,61,5,138.98,15
6537,2648,148,4,307.93,0
6538,2649,142,2,230.65,25
6539,2650,78,4,298.73,0
6540,2650,109,5,282.26,0
6541,2650,99,5,689.53,15
6542,2651,49,2,149.07,25
6543,2652,159,3,531.15,30
6544,2652,86,5,66.2,15
6545,2652,195,2,651.22,25
6546,2652,14,4,52.92,25
6547,2653,222,1,99.32,5
6548,2654,187,5,494.43,10
6549,2654,3,2,108.2,0
6550,2654,9,5,190.86,15
6551,2654,45,2,612.64,10
6552,2655,158,2,645.16,0
6553,2656,166,4,400.44,25
6554,2656,180,3,164.34,20
6555,2656,238,1,58.96,5
6556,2656,187,5,475.18,10
6557,2657,30,1,234.83,5
6558,2657,11,4,704.49,10
6559,2657,115,2,317.83,20
6560,2657,232,3,563.8,5
6561,2658,99,1,558.18,0
6562,2658,214,1,282.87,30
6563,2659,34,2,542.61,0
6564,2659,196,4,279.71,15
6565,2660,56,5,73.27,0
6566,2661,50,2,567.05,5
6567,2661,86,5,67.72,0
6568,2661,173,2,391.25,15
6569,2662,128,2,554.77,0
6570,2662,40,4,204.38,10
6571,2662,113,3,415.25,0
6572,2662,216,4,284.69,15
6573,2663,227,1,449.74,15
6574,2663,102,3,777.8,20
6575,2664,158,1,707.27,0
6576,2664,243,5,793.04,30
6577,2664,134,3,467.42,5
6578,2665,161,4,389.09,15
6579,2665,92,3,45.75,30
6580,2665,67,3,278.68,0
6581,2666,79,5,440.64,30
6582,2667,160,5,647.66,10
6583,2667,217,1,240.92,20
6584,2667,239,3,403.2,0
6585,2668,27,5,376.98,0
6586,2668,1,4,271.19,5
6587,2669,85,2,282.78,5
6588,2670,205,4,514.78,0
6589,2670,149,2,111.9,0
6590,2670,37,4,709.88,0
6591,2670,37,2,573.82,15
6592,2671,198,1,428.79,0
6593,2671,125,2,675.96,0
6594,2671,216,3,382.68,10
6595,2672,4,3,189.56,0
6596,2672,177,5,503.96,0
6597,2672,64,4,527.23,25
6598,2673,241,3,493.51,20
6599,2673,49,2,164.35,0
6600,2673,46,-3,57.17,10
6601,2674,41,5,153.78,20
6602,2675,231,3,702.54,0
6603,2675,94,1,273.51,0
6604,2676,234,4,141.09,20
