order_id,customer_id,order_date,status,region_code
1463,,2024-05-04 00:57:52,RETURNED,NORTH
1464,37,2025-03-20 19:21:12,SHIPPED,NORTH
1465,201,2025-06-29 20:27:55,DELIVERED,EAST
1466,290,2025-01-22 15:44:11,SHIPPED,SOUTH
1467,220,2023-05-18 19:24:43,DELIVERED,NORTH
1468,183,2025-02-01 06:17:31,DELIVERED,NORTH
1469,241,2024-02-13 16:06:09,DELIVERED,EAST
1470,238,2025-10-17 12:32:03,DELIVERED,EAST
1471,366,2025-01-31 12:47:59,DELIVERED,CENTRAL
1472,295,2023-05-30 23:01:11,RETURNED,WEST
1473,181,2024-05-20 11:40:52,RETURNED,WEST
1474,132,2025-10-23 05:25:57,CANCELLED,WEST
1475,30,2025-01-29 21:44:33,DELIVERED,EAST
1476,63,2023-12-01 03:44:21,DELIVERED,CENTRAL
1477,453,2024-02-11 09:21:02,DELIVERED,WEST
1478,348,2023-03-26 20:52:46,DELIVERED,NORTH
1479,549,2024-09-28 14:52:54,DELIVERED,SOUTH
1480,338,2023-06-21 08:51:51,DELIVERED,SOUTH
1481,,2023-01-31 22:40:05,PLACED,WEST
1482,567,2025-12-30 18:15:29,DELIVERED,NORTH
1483,161,2025-03-16 16:38:10,DELIVERED,CENTRAL
1484,383,2023-12-23 06:12:31,DELIVERED,EAST
1485,37,2025-05-08 23:30:49,DELIVERED,NORTH
1486,497,2025-03-28 23:24:27,SHIPPED,NORTH
1487,254,13-04-2024,DELIVERED,NORTH
1488,411,2023-07-12 01:44:19,CANCELLED,SOUTH
1489,517,2024-02-24 10:16:46,PLACED,WEST
1490,401,2025-04-21 11:57:48,CANCELLED,SOUTH
1491,24,2024-04-29 23:16:32,DELIVERED,EAST
1492,591,2023-11-11 19:57:43,DELIVERED,WEST
1493,575,2024-10-29 06:12:34,DELIVERED,EAST
1494,18,2025-12-27 21:14:44,DELIVERED,WEST
1495,464,2024-08-02 00:40:02,DELIVERED,SOUTH
1496,379,2023-02-08 16:02:10,DELIVERED,WEST
1497,86,2025-09-25 14:00:47,DELIVERED,NORTH
1498,256,2023-11-19 14:56:21,SHIPPED,NORTH
1499,581,2025-08-15 16:21:21,PLACED,SOUTH
1500,346,2025-02-05 11:56:48,PLACED,SOUTH
1501,6,2025-12-06 07:41:32,DELIVERED,EAST
1502,321,2025-05-23 16:08:44,DELIVERED,SOUTH
1503,84,2025-01-20 07:24:30,DELIVERED,NORTH
1504,166,2023-05-01 09:34:30,DELIVERED,CENTRAL
1505,117,2023-09-16 04:16:20,CANCELLED,NORTH
1506,499,2025-02-08 05:49:02,DELIVERED,SOUTH
1507,,2025-04-29 20:48:32,DELIVERED,NORTH
1508,278,2024-04-02 01:27:10,DELIVERED,CENTRAL
1509,298,2024-07-31 07:26:17,DELIVERED,CENTRAL
1510,258,2025-08-11 19:34:20,DELIVERED,WEST
1511,139,2024-05-27 21:53:49,DELIVERED,SOUTH
1512,154,06-01-2025,PLACED,WEST
1513,97,2023-01-09 16:52:25,DELIVERED,CENTRAL
1514,161,28-05-2023,DELIVERED,NORTH
1515,15,2025-05-18 14:50:59,DELIVERED,SOUTH
1516,413,2024-10-24 00:36:25,DELIVERED,EAST
1517,157,2025-09-23 16:33:27,DELIVERED,NORTH
1518,130,2024-03-10 22:37:02,DELIVERED,CENTRAL
1519,284,2024-08-17 21:16:51,DELIVERED,CENTRAL
1520,,2025-01-05 09:53:10,RETURNED,SOUTH
1521,147,2023-05-22 21:20:14,DELIVERED,SOUTH
1522,54,2023-01-01 09:12:14,DELIVERED,SOUTH
1523,310,2024-11-14 00:47:41,DELIVERED,CENTRAL
1524,395,2024-01-10 00:39:50,DELIVERED,WEST
1525,220,2025-03-21 21:02:15,RETURNED,SOUTH
1526,574,2024-03-07 10:46:37,DELIVERED,WEST
1527,446,2024-01-25 04:46:20,SHIPPED,EAST
1528,355,2024-07-22 01:48:21,SHIPPED,WEST
1529,196,2025-05-19 14:38:01,DELIVERED,WEST
1530,200,2023-01-17 13:53:48,DELIVERED,NORTH
1531,260,2024-05-25 05:33:40,RETURNED,CENTRAL
1532,491,2025-07-31 14:11:23,PLACED,WEST
1533,59,2025-12-16 10:05:05,CANCELLED,CENTRAL
1534,503,2025-01-01 09:02:32,DELIVERED,SOUTH
1535,40,2025-10-02 22:21:27,PLACED,EAST
1536,135,2023-08-26 23:24:08,DELIVERED,NORTH
1537,64,05-07-2023,PLACED,EAST
1538,18,2025-04-25 04:54:09,CANCELLED,EAST
1539,376,2024-05-06 15:14:24,PLACED,CENTRAL
1540,63,2025-10-29 06:10:54,SHIPPED,NORTH
1541,177,2025-02-18 02:13:59,PLACED,WEST
1542,178,2025-08-03 07:36:23,DELIVERED,NORTH
1543,582,2025-05-20 19:10:07,DELIVERED,NORTH
1544,187,2024-12-20 06:05:29,SHIPPED,NORTH
1545,,2025-07-07 07:36:52,DELIVERED,SOUTH
1546,253,2023-12-04 21:57:05,CANCELLED,EAST
1547,136,2025-09-24 19:19:40,PLACED,EAST
1548,324,2024-03-21 22:59:23,SHIPPED,WEST
1549,303,2023-10-20 10:17:35,DELIVERED,EAST
1550,373,2024-02-15 22:57:28,DELIVERED,EAST
1551,175,2025-03-23 12:26:47,RETURNED,NORTH
1552,216,2025-06-28 02:41:39,DELIVERED,WEST
1553,516,2025-11-25 11:27:53,CANCELLED,CENTRAL
1554,265,2024-02-22 19:11:13,DELIVERED,SOUTH
1555,191,2023-02-18 20:28:05,SHIPPED,WEST
1556,35,2025-06-30 14:15:49,DELIVERED,EAST
1557,163,2025-09-04 20:25:12,DELIVERED,WEST
1558,367,2024-06-07 00:02:09,SHIPPED,EAST
1559,,2025-04-29 09:21:55,DELIVERED,CENTRAL
1560,485,2025-06-13 17:32:20,DELIVERED,SOUTH
1561,411,2024-08-02 18:27:19,PLACED,EAST
1562,520,2023-12-30 23:27:02,DELIVERED,NORTH
1563,30,2024-02-23 10:30:18,DELIVERED,SOUTH
1564,537,2024-04-11 22:32:15,RETURNED,SOUTH
1565,342,2025-06-01 08:08:15,RETURNED,NORTH
1566,355,2024-04-25 10:33:11,DELIVERED,WEST
1567,177,16-12-2024,DELIVERED,EAST
1568,93,2023-10-14 18:09:01,SHIPPED,SOUTH
1569,489,2025-05-12 16:52:57,DELIVERED,SOUTH
1570,218,2025-01-01 08:43:19,DELIVERED,WEST
1571,99,2024-12-20 23:56:07,SHIPPED,WEST
1572,290,2023-07-27 10:13:12,DELIVERED,WEST
1573,28,09-04-2025,CANCELLED,SOUTH
1574,349,2023-10-04 18:17:14,CANCELLED,CENTRAL
1575,80,2025-08-06 11:34:11,SHIPPED,SOUTH
1576,96,20-10-2023,DELIVERED,EAST
1577,397,2023-10-07 10:15:00,PLACED,WEST
1578,530,2024-10-17 03:29:27,DELIVERED,NORTH
1579,415,2023-05-09 09:03:36,SHIPPED,NORTH
1580,466,2023-07-19 23:45:24,DELIVERED,NORTH
1581,311,2025-11-07 02:40:40,DELIVERED,WEST
1582,462,2025-09-12 01:36:07,DELIVERED,CENTRAL
1583,374,2025-01-05 15:07:20,DELIVERED,NORTH
1584,82,2024-10-20 18:17:37,PLACED,SOUTH
1585,466,2025-07-05 18:29:57,PLACED,WEST
1586,472,13-03-2024,PLACED,EAST
1587,346,2025-07-20 00:34:32,DELIVERED,EAST
1588,366,2023-02-06 13:16:29,PLACED,WEST
1589,,2024-05-19 07:10:43,DELIVERED,NORTH
1590,180,2023-02-26 21:00:26,DELIVERED,NORTH
1591,442,2023-07-15 19:39:25,DELIVERED,EAST
1592,537,2024-12-12 12:37:43,DELIVERED,CENTRAL
1593,,2023-04-29 21:28:27,RETURNED,CENTRAL
1594,525,2025-09-17 19:26:50,DELIVERED,NORTH
1595,23,2025-09-16 03:25:39,RETURNED,SOUTH
1596,82,2024-02-04 00:21:37,RETURNED,WEST
1597,527,2023-10-25 16:59:33,CANCELLED,CENTRAL
1598,,2024-01-14 15:44:53,DELIVERED,CENTRAL
1599,191,2024-11-09 18:30:50,DELIVERED,EAST
1600,292,2023-03-13 01:23:31,PLACED,EAST
1601,133,18-11-2023,DELIVERED,EAST
1602,100,2025-07-19 15:18:02,SHIPPED,SOUTH
1603,472,2024-05-19 06:17:40,DELIVERED,CENTRAL
1604,572,2025-07-13 15:48:40,DELIVERED,NORTH
1605,474,2024-05-11 13:08:51,SHIPPED,WEST
1606,413,2025-12-19 21:05:13,DELIVERED,NORTH
1607,575,2025-06-06 12:06:11,PLACED,EAST
1608,323,2025-04-02 16:36:41,DELIVERED,WEST
1609,361,2023-02-15 22:14:49,DELIVERED,CENTRAL
1610,503,2023-02-06 08:43:34,DELIVERED,SOUTH
1611,127,2025-04-15 02:54:32,DELIVERED,NORTH
1612,183,2023-11-25 06:01:39,DELIVERED,SOUTH
1613,223,2024-09-15 02:42:26,RETURNED,WEST
1614,109,2024-03-09 05:23:22,DELIVERED,EAST
1615,507,2025-04-07 05:21:07,DELIVERED,WEST
1616,410,2024-11-29 04:55:53,PLACED,EAST
1617,101,2024-06-02 22:28:02,DELIVERED,WEST
1618,30,2024-10-11 11:53:38,SHIPPED,CENTRAL
1619,585,2025-08-05 03:29:22,RETURNED,WEST
1620,484,2024-05-19 21:38:07,RETURNED,NORTH
1621,399,2023-02-05 07:02:41,DELIVERED,CENTRAL
1622,378,2023-10-27 20:44:19,SHIPPED,SOUTH
1623,32,2023-11-07 08:32:09,DELIVERED,SOUTH
1624,248,2024-12-14 07:57:11,RETURNED,SOUTH
1625,340,2025-02-16 01:21:52,SHIPPED,SOUTH
1626,,19-04-2023,CANCELLED,WEST
1627,428,2024-12-31 10:40:13,CANCELLED,EAST
1628,547,2025-04-14 17:32:28,DELIVERED,NORTH
1629,41,2023-04-03 20:59:37,DELIVERED,EAST
1630,128,2025-03-05 16:19:40,SHIPPED,NORTH
1631,115,2024-02-12 18:40:32,DELIVERED,SOUTH
1632,495,2025-10-16 21:28:24,DELIVERED,SOUTH
1633,504,2024-05-27 16:14:57,DELIVERED,SOUTH
1634,462,2024-06-15 23:11:48,DELIVERED,EAST
1635,535,12-07-2025,PLACED,EAST
1636,315,2024-07-30 02:19:54,DELIVERED,SOUTH
1637,302,2024-04-18 09:34:53,DELIVERED,SOUTH
1638,394,2025-12-15 18:33:16,DELIVERED,EAST
1639,152,2023-02-13 12:05:27,PLACED,CENTRAL
1640,530,2024-07-19 16:56:08,DELIVERED,WEST
1641,514,2023-09-22 17:20:59,DELIVERED,EAST
1642,174,2024-08-10 04:04:07,DELIVERED,CENTRAL
1643,,2025-01-21 20:46:08,DELIVERED,NORTH
1644,123,2024-04-25 11:50:55,DELIVERED,SOUTH
1645,13,2024-12-14 12:45:16,CANCELLED,CENTRAL
1646,,2023-11-11 14:51:54,RETURNED,NORTH
1647,548,27-02-2025,CANCELLED,CENTRAL
1648,251,2023-03-28 22:53:30,DELIVERED,EAST
1649,251,2023-10-11 18:58:39,DELIVERED,SOUTH
1650,273,2024-12-09 11:22:29,DELIVERED,CENTRAL
1651,136,2023-10-23 04:14:29,DELIVERED,CENTRAL
1652,596,2023-11-19 16:48:43,DELIVERED,WEST
1653,75,2025-04-14 02:20:13,DELIVERED,SOUTH
1654,556,2024-11-17 11:09:15,SHIPPED,CENTRAL
1655,,2025-01-26 21:16:33,CANCELLED,WEST
1656,200,2023-06-23 05:54:44,CANCELLED,CENTRAL
1657,258,2025-08-12 10:59:14,DELIVERED,WEST
1658,495,2025-02-04 05:39:02,DELIVERED,CENTRAL
1659,255,2025-09-29 09:46:07,DELIVERED,EAST
1660,115,2025-05-21 21:27:01,DELIVERED,SOUTH
1661,508,2024-05-10 20:55:11,SHIPPED,SOUTH
1662,454,2024-11-02 02:41:00,DELIVERED,EAST
1663,112,2025-04-16 16:05:38,SHIPPED,SOUTH
1664,484,2025-02-18 11:42:07,DELIVERED,NORTH
1665,332,2025-08-04 20:48:07,SHIPPED,SOUTH
1666,161,2024-09-07 12:53:50,RETURNED,EAST
1667,276,2025-01-05 23:37:10,RETURNED,SOUTH
1668,380,2025-01-03 04:45:07,DELIVERED,SOUTH
1669,316,2024-07-03 19:35:59,DELIVERED,WEST
1670,57,09-10-2024,DELIVERED,WEST
1671,20,2023-08-06 08:58:44,SHIPPED,SOUTH
1672,330,2024-02-02 13:44:13,DELIVERED,WEST
1673,221,2024-05-20 22:25:18,DELIVERED,CENTRAL
1674,334,2024-03-01 14:04:54,RETURNED,WEST
1675,48,2025-07-10 02:24:55,DELIVERED,WEST
1676,385,2025-01-26 14:13:03,SHIPPED,NORTH
1677,449,2025-09-20 15:05:06,SHIPPED,EAST
1678,424,2023-07-28 14:29:51,CANCELLED,SOUTH
1679,91,2025-07-05 05:38:52,SHIPPED,WEST
1680,571,2025-06-08 17:02:24,CANCELLED,CENTRAL
1681,70,07-12-2025,RETURNED,EAST
1682,220,2024-07-15 03:36:57,DELIVERED,SOUTH
1683,266,2023-12-20 16:36:38,DELIVERED,EAST
1684,438,2023-02-05 22:39:31,CANCELLED,WEST
1685,525,2023-03-16 14:43:42,PLACED,EAST
1686,335,2024-11-10 04:15:18,DELIVERED,CENTRAL
1687,78,2025-06-11 22:40:26,PLACED,CENTRAL
1688,526,2025-05-17 06:35:01,DELIVERED,NORTH
1689,75,2024-12-28 16:57:44,CANCELLED,WEST
1690,156,2024-12-24 11:07:11,PLACED,EAST
1691,443,2025-10-03 09:13:14,DELIVERED,NORTH
1692,20,01-04-2024,SHIPPED,NORTH
1693,599,2024-10-25 13:17:35,DELIVERED,EAST
1694,589,2025-10-12 08:26:51,CANCELLED,EAST
1695,212,2025-06-15 02:45:12,SHIPPED,EAST
1696,41,2023-02-10 17:43:11,DELIVERED,SOUTH
1697,236,2023-04-18 14:27:23,SHIPPED,SOUTH
1698,223,2023-09-11 15:51:06,PLACED,EAST
1699,27,2024-11-13 23:00:08,CANCELLED,WEST
1700,409,2023-11-21 00:35:17,SHIPPED,SOUTH
1701,180,2024-08-14 02:15:01,RETURNED,CENTRAL
1702,124,2025-03-13 08:22:24,DELIVERED,WEST
1703,196,2024-07-10 17:45:38,RETURNED,SOUTH
1704,115,2025-02-26 10:58:53,PLACED,WEST
1705,103,2024-08-13 08:30:46,DELIVERED,EAST
1706,308,2024-04-26 12:57:22,RETURNED,SOUTH
1707,483,2023-05-12 04:34:44,RETURNED,NORTH
1708,47,2024-03-02 18:09:34,CANCELLED,SOUTH
1709,160,2023-10-03 12:23:59,DELIVERED,SOUTH
1710,301,02-03-2023,DELIVERED,EAST
1711,532,2023-09-02 15:22:49,DELIVERED,SOUTH
1712,113,2025-11-04 17:44:34,PLACED,SOUTH
1713,272,2023-11-14 00:32:17,DELIVERED,CENTRAL
1714,36,2023-02-10 03:00:48,RETURNED,SOUTH
1715,538,2023-03-14 05:37:30,SHIPPED,SOUTH
1716,430,2023-01-24 04:56:46,SHIPPED,NORTH
1717,550,2025-01-08 22:59:06,SHIPPED,WEST
1718,,2025-07-26 03:34:35,DELIVERED,WEST
1719,375,2024-02-04 00:29:43,DELIVERED,CENTRAL
1720,585,2023-05-30 17:59:19,SHIPPED,SOUTH
1721,231,2025-03-10 14:40:32,DELIVERED,NORTH
1722,256,2024-09-19 08:11:30,DELIVERED,SOUTH
1723,474,2025-10-21 07:04:17,DELIVERED,CENTRAL
1724,135,2025-06-15 14:20:57,DELIVERED,EAST
1725,36,2025-10-24 03:23:27,DELIVERED,WEST
1726,,2023-11-04 10:06:11,CANCELLED,NORTH
1727,586,2024-01-05 10:55:12,DELIVERED,WEST
1728,592,2024-06-18 05:35:14,DELIVERED,WEST
1729,451,2023-11-30 17:40:25,DELIVERED,NORTH
1730,346,2025-10-15 05:20:19,DELIVERED,SOUTH
1731,99,2025-01-27 01:55:00,DELIVERED,EAST
1732,27,13-02-2024,SHIPPED,CENTRAL
1733,124,2023-12-19 19:50:08,DELIVERED,CENTRAL
1734,447,2023-07-16 04:46:38,RETURNED,CENTRAL
1735,187,2023-05-09 21:14:34,CANCELLED,WEST
1736,228,2025-03-04 15:54:17,SHIPPED,NORTH
1737,577,2024-07-03 19:42:32,DELIVERED,CENTRAL
1738,544,2025-04-08 05:30:21,DELIVERED,SOUTH
1739,232,2023-06-05 13:25:04,DELIVERED,SOUTH
1740,51,2025-08-05 01:58:45,DELIVERED,WEST
1741,480,2025-03-21 12:11:46,SHIPPED,EAST
1742,570,11-04-2024,SHIPPED,EAST
1743,421,2025-08-10 10:40:06,SHIPPED,SOUTH
1744,249,2023-09-06 22:39:47,DELIVERED,WEST
1745,255,2025-09-30 15:46:50,PLACED,EAST
1746,600,2024-03-05 02:08:55,SHIPPED,SOUTH
1747,12,2023-08-10 05:22:16,DELIVERED,NORTH
1748,483,2025-03-25 09:07:10,DELIVERED,SOUTH
1749,466,2024-04-09 04:53:58,PLACED,SOUTH
1750,42,2024-06-14 07:27:50,CANCELLED,WEST
1751,600,2024-02-01 19:57:17,CANCELLED,SOUTH
1752,299,2025-12-10 02:38:12,DELIVERED,SOUTH
1753,372,2023-05-18 14:14:20,CANCELLED,SOUTH
1754,443,2025-10-29 21:39:51,PLACED,WEST
1755,283,2023-06-13 09:46:15,DELIVERED,EAST
1756,366,2024-05-25 19:39:31,PLACED,NORTH
1757,445,2025-01-24 06:34:11,SHIPPED,EAST
1758,385,2025-01-27 20:48:44,DELIVERED,CENTRAL
1759,101,2025-11-03 00:19:48,PLACED,CENTRAL
1760,432,2024-01-06 16:11:11,DELIVERED,WEST
1761,472,2023-03-03 22:16:19,CANCELLED,CENTRAL
1762,443,2023-02-27 21:45:31,SHIPPED,NORTH
1763,102,08-10-2023,RETURNED,EAST
1764,260,2023-02-14 01:52:51,CANCELLED,EAST
1765,284,2024-06-18 11:06:12,DELIVERED,WEST
1766,270,2024-05-19 02:41:57,SHIPPED,SOUTH
1767,357,2025-04-30 03:59:31,CANCELLED,SOUTH
1768,234,2023-05-19 01:17:36,CANCELLED,EAST
1769,416,2023-06-07 08:40:09,DELIVERED,EAST
1770,272,2025-09-20 09:21:22,DELIVERED,WEST
1771,173,2024-11-11 01:12:53,PLACED,EAST
1772,574,2023-10-22 19:52:29,DELIVERED,EAST
1773,78,2025-04-16 03:34:37,PLACED,SOUTH
1774,270,2025-07-17 21:54:51,DELIVERED,SOUTH
1775,395,2025-04-07 17:15:30,CANCELLED,NORTH
1776,332,2024-04-01 13:50:35,DELIVERED,SOUTH
1777,281,2023-03-05 08:07:18,DELIVERED,NORTH
1778,232,2025-12-15 18:25:37,DELIVERED,WEST
1779,22,2023-12-02 11:52:27,DELIVERED,CENTRAL
1780,582,2024-11-12 21:14:17,DELIVERED,SOUTH
1781,397,2025-03-16 13:44:33,DELIVERED,EAST
1782,380,2024-07-19 09:44:41,RETURNED,EAST
1783,138,2023-12-31 14:28:00,CANCELLED,EAST
1784,132,2025-12-27 04:40:05,RETURNED,NORTH
1785,108,2025-02-27 07:15:00,SHIPPED,CENTRAL
1786,568,2024-06-25 03:09:37,DELIVERED,SOUTH
1787,449,2025-06-11 01:55:58,DELIVERED,WEST
1788,574,2023-04-11 10:36:57,DELIVERED,WEST
1789,152,2023-03-31 09:27:41,DELIVERED,NORTH
1790,259,2023-04-12 14:45:51,DELIVERED,NORTH
1791,137,2025-02-01 10:42:58,SHIPPED,WEST
1792,312,2024-12-03 07:56:48,SHIPPED,EAST
1793,553,2025-02-28 01:55:56,DELIVERED,CENTRAL
1794,367,2023-01-11 12:36:10,SHIPPED,CENTRAL
1795,166,2023-04-21 07:34:16,SHIPPED,SOUTH
1796,186,2025-07-23 10:29:41,DELIVERED,NORTH
1797,97,2025-02-07 22:00:26,DELIVERED,WEST
1798,486,2025-11-30 15:48:50,CANCELLED,SOUTH
1799,441,2023-10-12 06:20:48,DELIVERED,EAST
1800,360,2023-10-14 17:08:00,DELIVERED,NORTH
1801,,2023-05-27 01:36:49,PLACED,CENTRAL
1802,173,15-05-2025,RETURNED,NORTH
1803,314,01-04-2025,CANCELLED,NORTH
1804,177,2025-06-01 11:30:26,DELIVERED,SOUTH
1805,354,2025-02-12 22:17:34,CANCELLED,NORTH
1806,452,2023-08-29 06:33:32,DELIVERED,SOUTH
1807,,22-11-2024,CANCELLED,CENTRAL
1808,299,2023-07-06 20:28:41,DELIVERED,NORTH
1809,103,2023-10-08 06:25:27,SHIPPED,WEST
1810,466,2023-08-30 04:14:13,CANCELLED,CENTRAL
1811,68,2024-11-26 20:14:55,SHIPPED,EAST
1812,193,2023-08-08 15:04:47,PLACED,WEST
1813,102,2023-04-02 01:40:04,PLACED,CENTRAL
1814,589,2025-10-14 04:52:03,DELIVERED,CENTRAL
1815,139,2025-04-28 18:33:52,DELIVERED,WEST
1816,446,2024-03-31 02:18:31,PLACED,WEST
1817,496,2023-02-07 00:36:05,DELIVERED,CENTRAL
1818,57,2025-02-12 00:25:01,CANCELLED,CENTRAL
1819,585,2023-10-20 04:05:22,SHIPPED,CENTRAL
1820,49,2024-05-02 05:51:17,DELIVERED,EAST
1821,445,2024-06-30 10:46:20,DELIVERED,CENTRAL
1822,46,2023-10-04 23:08:14,PLACED,SOUTH
1823,75,2023-10-16 11:35:55,DELIVERED,SOUTH
1824,,2025-06-06 05:50:28,SHIPPED,WEST
1825,247,2025-12-06 22:18:15,RETURNED,EAST
1826,412,2024-08-28 17:06:48,SHIPPED,NORTH
1827,433,2025-07-19 03:04:44,DELIVERED,CENTRAL
1828,280,2025-08-30 18:04:14,DELIVERED,WEST
1829,195,2024-10-08 01:24:17,DELIVERED,WEST
1830,460,2023-01-17 04:50:51,DELIVERED,SOUTH
1831,163,13-12-2023,PLACED,WEST
1832,263,2025-04-14 02:33:47,DELIVERED,WEST
1833,112,2024-03-20 23:13:06,DELIVERED,NORTH
1834,510,2023-11-10 23:48:26,SHIPPED,SOUTH
1835,235,2023-02-25 10:48:46,CANCELLED,NORTH
1836,70,2023-10-14 13:51:02,DELIVERED,SOUTH
1837,43,2024-07-30 04:13:30,DELIVERED,CENTRAL
1838,45,2023-10-21 13:17:26,PLACED,CENTRAL
1839,180,2023-08-26 05:27:40,DELIVERED,EAST
1840,299,27-09-2025,PLACED,CENTRAL
1841,450,2023-10-13 18:38:37,CANCELLED,NORTH
1842,295,2023-04-18 18:46:52,SHIPPED,CENTRAL
1843,67,2025-04-29 22:14:13,DELIVERED,WEST
1844,330,2023-01-28 03:01:24,PLACED,EAST
1845,,2023-06-11 05:40:06,DELIVERED,NORTH
1846,230,2024-08-25 00:03:49,DELIVERED,NORTH
1847,488,25-04-2023,DELIVERED,CENTRAL
1848,244,2024-03-14 19:11:13,DELIVERED,WEST
1849,491,2024-06-20 03:59:05,DELIVERED,SOUTH
1850,179,2024-07-13 10:48:41,RETURNED,WEST
1851,,2023-09-07 01:02:16,SHIPPED,EAST
1852,233,2024-12-15 11:30:37,SHIPPED,WEST
1853,432,2025-08-31 05:36:34,DELIVERED,WEST
1854,373,2024-12-03 15:24:23,DELIVERED,EAST
1855,252,2024-09-11 15:26:18,DELIVERED,SOUTH
1856,373,2025-06-01 22:59:17,DELIVERED,WEST
1857,403,2024-09-26 03:06:02,DELIVERED,SOUTH
1858,423,2025-04-23 06:07:15,SHIPPED,NORTH
1859,394,2024-06-08 13:44:25,DELIVERED,CENTRAL
1860,582,19-11-2024,DELIVERED,SOUTH
1861,412,2025-11-23 07:43:54,DELIVERED,CENTRAL
1862,252,2023-11-04 06:52:55,DELIVERED,SOUTH
1863,544,2025-01-26 00:55:53,DELIVERED,NORTH
1864,,2023-04-12 12:45:42,DELIVERED,NORTH
1865,208,2023-05-20 17:27:58,RETURNED,SOUTH
1866,324,2024-04-22 18:44:11,RETURNED,CENTRAL
1867,297,2024-11-24 19:05:22,SHIPPED,EAST
1868,168,2025-05-22 20:41:11,SHIPPED,WEST
1869,481,2025-08-18 11:28:50,DELIVERED,EAST
1870,151,2024-01-23 09:55:31,PLACED,WEST
1871,389,2023-03-03 04:07:52,SHIPPED,WEST
1872,372,2023-01-31 23:56:36,DELIVERED,WEST
1873,,2023-10-10 11:15:01,RETURNED,WEST
1874,88,2025-05-30 11:12:07,PLACED,EAST
1875,154,2023-07-29 15:03:16,RETURNED,NORTH
1876,300,2025-11-05 02:32:37,DELIVERED,NORTH
1877,428,07-02-2025,DELIVERED,SOUTH
1878,533,2024-01-28 13:55:37,DELIVERED,NORTH
1879,314,17-09-2023,DELIVERED,EAST
1880,470,2024-11-03 13:32:01,DELIVERED,NORTH
1881,11,2023-02-18 17:42:01,PLACED,CENTRAL
1882,398,2024-08-14 08:26:52,DELIVERED,NORTH
1883,525,2024-02-24 20:54:22,DELIVERED,WEST
1884,268,2024-06-15 11:28:55,SHIPPED,CENTRAL
1885,87,2024-03-13 12:20:33,CANCELLED,EAST
1886,110,26-06-2023,PLACED,SOUTH
1887,243,03-08-2024,CANCELLED,NORTH
1888,350,2023-01-15 23:36:02,PLACED,CENTRAL
1889,472,2025-06-24 06:40:40,DELIVERED,EAST
1890,143,2023-06-14 09:43:49,RETURNED,SOUTH
1891,94,2023-05-07 01:42:00,DELIVERED,NORTH
1892,,2025-12-01 01:03:28,DELIVERED,NORTH
1893,203,2025-08-29 14:31:51,DELIVERED,WEST
1894,63,2023-10-17 01:00:05,SHIPPED,WEST
1895,270,10-01-2023,CANCELLED,SOUTH
1896,78,2025-06-12 21:44:14,SHIPPED,SOUTH
1897,405,2024-05-14 06:51:48,DELIVERED,CENTRAL
1898,437,2024-10-02 10:59:11,CANCELLED,EAST
1899,258,2024-01-10 00:34:55,DELIVERED,EAST
1900,62,11-04-2023,DELIVERED,CENTRAL
1901,457,30-10-2024,RETURNED,NORTH
1902,371,2025-11-13 19:13:28,DELIVERED,CENTRAL
1903,327,2023-04-13 08:08:24,DELIVERED,WEST
1904,501,2025-01-16 08:25:47,DELIVERED,EAST
1905,362,2023-10-23 14:20:27,DELIVERED,WEST
1906,413,2024-12-18 03:11:41,CANCELLED,WEST
1907,395,2024-12-22 09:48:36,RETURNED,WEST
1908,153,2023-08-05 14:24:09,DELIVERED,WEST
1909,177,2024-11-05 18:54:26,DELIVERED,SOUTH
1910,,2023-10-13 16:38:51,SHIPPED,WEST
1911,163,2024-06-08 00:01:22,CANCELLED,EAST
1912,512,2025-05-03 08:27:21,DELIVERED,WEST
1913,362,2023-09-06 06:32:44,PLACED,NORTH
1914,145,2024-05-17 04:50:42,DELIVERED,SOUTH
1915,14,2025-02-06 18:17:20,DELIVERED,EAST
1916,440,2024-06-09 23:11:46,SHIPPED,CENTRAL
1917,383,2023-07-21 01:25:42,DELIVERED,SOUTH
1918,428,05-01-2025,SHIPPED,SOUTH
1919,321,2024-05-21 17:38:25,DELIVERED,WEST
1920,200,2025-05-12 03:44:28,RETURNED,SOUTH
1921,243,2025-09-09 20:05:04,DELIVERED,SOUTH
1922,98,2024-12-30 17:38:38,DELIVERED,WEST
1923,474,2025-08-26 17:45:14,RETURNED,CENTRAL
1924,198,18-02-2024,DELIVERED,EAST
1925,253,2024-07-19 02:47:34,DELIVERED,SOUTH
1926,576,2024-05-23 07:26:10,DELIVERED,SOUTH
1927,550,2024-05-12 03:47:40,CANCELLED,SOUTH
1928,124,2025-09-30 06:43:09,DELIVERED,EAST
1929,255,2023-10-30 20:00:17,DELIVERED,WEST
1930,304,2023-01-17 22:54:14,PLACED,NORTH
1931,477,2025-09-27 09:37:23,DELIVERED,SOUTH
1932,322,2024-08-16 10:43:03,RETURNED,NORTH
1933,465,2024-12-09 06:47:45,SHIPPED,EAST
1934,,2023-07-19 16:09:27,CANCELLED,NORTH
1935,385,2025-05-08 09:29:37,PLACED,CENTRAL
1936,335,2024-11-05 14:22:19,CANCELLED,CENTRAL
1937,583,2023-02-23 15:31:13,CANCELLED,NORTH
1938,509,2023-03-28 18:34:52,RETURNED,NORTH
